source,target,weight,type
20,565,1,directed
20,566,1,directed
20,567,1,directed
20,568,1,directed
20,569,1,directed
20,570,1,directed
20,571,1,directed
20,572,1,directed
20,573,1,directed
20,574,1,directed
20,575,1,directed
20,576,1,directed
20,577,1,directed
20,578,1,directed
20,579,1,directed
20,580,1,directed
20,581,1,directed
20,582,1,directed
20,583,1,directed
20,584,1,directed
20,585,1,directed
20,2321,1,directed
20,586,1,directed
20,587,1,directed
20,588,1,directed
20,589,1,directed
20,590,1,directed
22,591,1,directed
22,592,1,directed
22,593,1,directed
22,594,1,directed
22,595,1,directed
22,596,1,directed
22,597,1,directed
22,598,1,directed
22,599,1,directed
22,600,1,directed
22,601,1,directed
22,602,1,directed
22,603,1,directed
22,648,1,directed
22,604,1,directed
23,605,1,directed
23,606,1,directed
23,607,1,directed
23,608,1,directed
23,609,1,directed
23,610,1,directed
23,611,1,directed
23,612,1,directed
23,225,1,directed
23,613,1,directed
23,614,1,directed
23,615,1,directed
23,616,1,directed
23,617,1,directed
23,618,1,directed
23,619,1,directed
23,620,1,directed
23,621,1,directed
23,622,1,directed
23,623,1,directed
23,624,1,directed
23,625,1,directed
23,626,1,directed
23,627,1,directed
23,628,1,directed
23,1924,1,directed
23,629,1,directed
23,630,1,directed
23,631,1,directed
23,632,1,directed
23,633,1,directed
23,553,1,directed
23,634,1,directed
23,635,1,directed
23,636,1,directed
23,637,1,directed
23,2577,1,directed
23,638,1,directed
23,639,1,directed
23,640,1,directed
23,641,1,directed
23,642,1,directed
23,643,1,directed
23,644,1,directed
23,645,1,directed
23,646,1,directed
23,647,1,directed
23,603,1,directed
23,648,1,directed
23,649,1,directed
23,650,1,directed
23,651,1,directed
23,652,1,directed
23,653,1,directed
23,286,1,directed
23,654,1,directed
23,800,1,directed
23,655,1,directed
23,656,1,directed
23,657,1,directed
23,658,1,directed
23,659,1,directed
23,660,1,directed
23,661,1,directed
23,662,1,directed
23,260,1,directed
23,663,1,directed
23,664,1,directed
23,665,1,directed
23,666,1,directed
24,667,1,directed
24,668,1,directed
24,669,1,directed
24,670,1,directed
24,671,1,directed
24,672,1,directed
24,673,1,directed
24,674,1,directed
24,675,1,directed
24,676,1,directed
24,2334,1,directed
24,2818,1,directed
24,400,1,directed
24,677,1,directed
24,2335,1,directed
24,678,1,directed
24,679,1,directed
24,680,1,directed
24,681,1,directed
25,682,1,directed
25,683,1,directed
25,684,1,directed
25,685,1,directed
25,686,1,directed
25,1448,1,directed
25,1832,1,directed
25,2754,1,directed
25,687,1,directed
25,688,1,directed
25,689,1,directed
25,690,1,directed
25,691,1,directed
25,1839,1,directed
25,692,1,directed
25,3264,1,directed
25,693,1,directed
25,694,1,directed
25,1881,1,directed
25,695,1,directed
25,1304,1,directed
25,696,1,directed
25,697,1,directed
25,1714,1,directed
25,2484,1,directed
25,3337,1,directed
25,698,1,directed
25,2096,1,directed
25,2279,1,directed
25,2776,1,directed
25,699,1,directed
25,1560,1,directed
25,3340,1,directed
25,700,1,directed
25,701,1,directed
25,844,1,directed
25,1460,1,directed
25,1482,1,directed
25,1521,1,directed
25,1561,1,directed
25,2189,1,directed
25,2777,1,directed
25,3341,1,directed
25,3439,1,directed
25,702,1,directed
25,703,1,directed
25,704,1,directed
25,705,1,directed
25,944,1,directed
25,706,1,directed
25,1498,1,directed
25,2281,1,directed
25,707,1,directed
25,846,1,directed
25,1462,1,directed
25,1484,1,directed
25,2194,1,directed
25,2487,1,directed
25,3442,1,directed
25,708,1,directed
25,709,1,directed
25,710,1,directed
25,711,1,directed
25,712,1,directed
25,713,1,directed
25,28,1,directed
25,714,1,directed
25,1848,1,directed
25,3273,1,directed
25,715,1,directed
25,1569,1,directed
25,1719,1,directed
25,3275,1,directed
25,716,1,directed
25,717,1,directed
25,718,1,directed
25,3279,1,directed
25,719,1,directed
25,720,1,directed
25,721,1,directed
25,722,1,directed
25,723,1,directed
25,724,1,directed
25,725,1,directed
25,1574,1,directed
25,726,1,directed
25,1528,1,directed
25,1578,1,directed
25,1724,1,directed
25,1823,1,directed
25,2199,1,directed
25,2669,1,directed
25,2786,1,directed
25,3353,1,directed
25,54,1,directed
25,727,1,directed
25,1503,1,directed
25,1529,1,directed
25,1824,1,directed
25,1896,1,directed
25,2200,1,directed
25,2670,1,directed
25,2788,1,directed
25,3283,1,directed
25,728,1,directed
25,62,1,directed
25,729,1,directed
25,730,1,directed
25,2495,1,directed
25,3284,1,directed
25,3355,1,directed
25,3448,1,directed
25,731,1,directed
25,732,1,directed
25,733,1,directed
25,734,1,directed
25,735,1,directed
25,736,1,directed
25,847,1,directed
25,1465,1,directed
25,1485,1,directed
25,1850,1,directed
25,737,1,directed
25,194,1,directed
25,308,1,directed
25,479,1,directed
25,738,1,directed
25,826,1,directed
25,1316,1,directed
25,1692,1,directed
25,2059,1,directed
25,2537,1,directed
25,739,1,directed
25,953,1,directed
25,1320,1,directed
25,1532,1,directed
25,1727,1,directed
25,1853,1,directed
25,2201,1,directed
25,2674,1,directed
25,3295,1,directed
26,740,1,directed
26,741,1,directed
26,742,1,directed
26,743,1,directed
26,744,1,directed
29,745,1,directed
29,746,1,directed
29,747,1,directed
29,748,1,directed
29,749,1,directed
29,750,1,directed
29,751,1,directed
29,752,1,directed
29,753,1,directed
29,754,1,directed
29,319,1,directed
29,755,1,directed
29,1986,1,directed
29,756,1,directed
29,757,1,directed
29,1987,1,directed
29,758,1,directed
29,759,1,directed
29,760,1,directed
29,761,1,directed
29,762,1,directed
29,1991,1,directed
29,763,1,directed
29,1994,1,directed
29,764,1,directed
29,765,1,directed
29,766,1,directed
29,767,1,directed
29,768,1,directed
29,769,1,directed
29,770,1,directed
29,771,1,directed
29,772,1,directed
29,773,1,directed
30,774,1,directed
1938,774,1,directed
30,775,1,directed
1938,775,1,directed
30,776,1,directed
30,2540,1,directed
1938,776,1,directed
1938,2540,1,directed
30,777,1,directed
1938,777,1,directed
30,778,1,directed
1938,778,1,directed
30,779,1,directed
1938,779,1,directed
30,780,1,directed
30,2552,1,directed
1938,780,1,directed
1938,2552,1,directed
30,781,1,directed
30,2557,1,directed
1938,781,1,directed
1938,2557,1,directed
30,782,1,directed
30,1913,1,directed
1938,782,1,directed
1938,1913,1,directed
30,783,1,directed
1938,783,1,directed
30,784,1,directed
1938,784,1,directed
30,785,1,directed
1938,785,1,directed
30,786,1,directed
30,2567,1,directed
1938,786,1,directed
1938,2567,1,directed
30,787,1,directed
1938,787,1,directed
30,788,1,directed
1938,788,1,directed
30,789,1,directed
1938,789,1,directed
30,790,1,directed
30,2576,1,directed
1938,790,1,directed
1938,2576,1,directed
30,791,1,directed
1938,791,1,directed
30,792,1,directed
1938,792,1,directed
30,793,1,directed
1938,793,1,directed
30,794,1,directed
1938,794,1,directed
30,795,1,directed
1938,795,1,directed
30,796,1,directed
30,1931,1,directed
30,2580,1,directed
1938,796,1,directed
1938,1931,1,directed
1938,2580,1,directed
30,797,1,directed
30,1932,1,directed
1938,797,1,directed
1938,1932,1,directed
30,798,1,directed
30,2582,1,directed
1938,798,1,directed
1938,2582,1,directed
30,799,1,directed
1938,799,1,directed
30,286,1,directed
30,654,1,directed
30,800,1,directed
1938,286,1,directed
1938,654,1,directed
1938,800,1,directed
30,801,1,directed
1938,801,1,directed
30,802,1,directed
1938,802,1,directed
30,803,1,directed
1938,803,1,directed
30,804,1,directed
1938,804,1,directed
33,829,1,directed
33,1467,1,directed
33,3317,1,directed
51,829,1,directed
51,1467,1,directed
51,3317,1,directed
2492,829,1,directed
2492,1467,1,directed
2492,3317,1,directed
3274,829,1,directed
3274,1467,1,directed
3274,3317,1,directed
33,830,1,directed
33,1468,1,directed
51,830,1,directed
51,1468,1,directed
2492,830,1,directed
2492,1468,1,directed
3274,830,1,directed
3274,1468,1,directed
33,831,1,directed
33,1469,1,directed
51,831,1,directed
51,1469,1,directed
2492,831,1,directed
2492,1469,1,directed
3274,831,1,directed
3274,1469,1,directed
33,36,1,directed
33,832,1,directed
33,1446,1,directed
33,1470,1,directed
33,1489,1,directed
